type,msg_len,enc_elapsed_time_sd,dec_elapsed_time_sd,all_len,iv_len,ciphertext_len,tag_len,sig_len,c2_len,e_len
ecies_signature,52428800,0.247897,0.240734,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165345,0.171496,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331923,0.332417,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143374,0.151179,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247315,0.241218,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166901,0.171939,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333087,0.332632,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143925,0.151132,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248318,0.240007,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165579,0.172283,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334205,0.332438,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143289,0.150663,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.250811,0.243305,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166027,0.174075,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334983,0.334488,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.144555,0.152781,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248401,0.240019,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165569,0.173690,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335279,0.335532,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143213,0.151838,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247056,0.243073,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165825,0.173128,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336098,0.335775,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143590,0.152019,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.242584,0.240385,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165777,0.171979,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333185,0.333477,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143288,0.150023,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247773,0.242597,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166293,0.172365,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332637,0.333829,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144279,0.151044,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.251378,0.242642,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.170239,0.173065,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333727,0.334204,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.148902,0.151317,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.250617,0.247020,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166028,0.172176,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332306,0.334278,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143249,0.151262,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247604,0.241554,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.168777,0.172504,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333270,0.332344,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.146834,0.151050,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249889,0.240355,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166189,0.171291,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332433,0.331151,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143914,0.150144,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245924,0.244791,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166401,0.172490,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335371,0.336217,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143804,0.151821,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246351,0.243108,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165424,0.170760,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332483,0.331479,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.142914,0.150053,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247963,0.242094,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167750,0.172836,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334423,0.333147,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143388,0.151372,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.251203,0.243084,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165561,0.171487,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331396,0.332497,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143370,0.150332,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247191,0.243612,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166496,0.173142,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336093,0.334044,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.144088,0.151334,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245902,0.240192,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165500,0.172379,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333992,0.334897,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143231,0.151205,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246402,0.241986,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166549,0.172324,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331927,0.332052,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.142764,0.150470,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.256090,0.240488,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165866,0.172158,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333978,0.333686,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143728,0.150878,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246561,0.239339,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165472,0.171829,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332465,0.331837,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143203,0.150498,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248917,0.240068,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166625,0.172669,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334375,0.334457,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143146,0.150936,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249526,0.240718,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166025,0.172162,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333327,0.331281,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.145306,0.150313,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247006,0.242995,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166452,0.173794,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336924,0.336674,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143538,0.152960,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249269,0.243265,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165206,0.172280,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335169,0.334229,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143468,0.150666,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245422,0.246188,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166189,0.172375,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333647,0.333935,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143910,0.151023,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.243709,0.241583,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.164807,0.171810,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333054,0.331829,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143303,0.150543,52428863,16,52428800,16,31,0,0
ecies_signature,52428800,0.245036,0.242299,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.167090,0.172215,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332524,0.333289,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144354,0.150614,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248111,0.241396,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.168178,0.173836,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334491,0.335141,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.145770,0.152155,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248884,0.245214,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165501,0.171540,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331425,0.333715,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143014,0.150325,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249236,0.244188,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168335,0.172768,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336104,0.333673,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146100,0.151998,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246717,0.240236,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.172576,0.172734,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333643,0.332550,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.149218,0.150965,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247802,0.243507,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165491,0.172282,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331459,0.332454,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143535,0.150735,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246357,0.240719,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.170111,0.172074,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334287,0.332674,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.148214,0.150815,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248193,0.242244,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166526,0.172085,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331475,0.333735,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143927,0.151137,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248513,0.241837,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.167607,0.173823,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334190,0.334557,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.145372,0.152331,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245331,0.240632,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167536,0.171600,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331797,0.331593,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144744,0.149952,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247911,0.238778,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166103,0.172081,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334065,0.335114,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144975,0.151096,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247607,0.245608,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166430,0.172557,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333120,0.334376,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.144493,0.151144,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246296,0.245668,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166584,0.171392,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332075,0.333176,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.145202,0.150876,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246237,0.242801,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.168878,0.172383,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332621,0.332944,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.146576,0.151015,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244860,0.241014,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166225,0.171932,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334861,0.334215,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143501,0.150521,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249342,0.242950,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165836,0.174289,52428881,0,52428800,16,0,0,65
imessage,52428800,0.336398,0.335620,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143049,0.151992,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.252717,0.245355,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165225,0.171132,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331047,0.333002,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.142790,0.150390,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.254238,0.243884,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.169399,0.172540,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333237,0.333282,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146306,0.151571,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247335,0.241796,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166206,0.171383,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331368,0.332154,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.142632,0.150051,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248290,0.241011,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.169233,0.171627,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331922,0.332938,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.152817,0.150710,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245464,0.244785,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167497,0.172262,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333362,0.332554,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.145050,0.150471,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.252558,0.247795,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.177654,0.174394,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335172,0.333602,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146492,0.150824,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.251188,0.242129,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165690,0.171715,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333189,0.332986,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143488,0.150146,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245181,0.244880,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165691,0.172366,52428881,0,52428800,16,0,0,65
imessage,52428800,0.330242,0.330818,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143401,0.149956,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248662,0.241851,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.169187,0.171889,52428881,0,52428800,16,0,0,65
imessage,52428800,0.330953,0.331748,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.146639,0.150546,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246246,0.241451,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165570,0.171373,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333168,0.332898,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143412,0.150109,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247827,0.246079,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.169244,0.172925,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334089,0.334363,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.147177,0.151988,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247382,0.245861,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165878,0.173166,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333484,0.336401,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143595,0.151340,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249239,0.239816,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166295,0.173011,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333848,0.333727,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143269,0.151505,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.251419,0.242617,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165551,0.173174,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334418,0.333752,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.142573,0.152124,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246658,0.240717,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166706,0.172978,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334365,0.333532,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.145159,0.151617,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.250620,0.239203,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.170081,0.173892,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335614,0.336138,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.147133,0.152709,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248142,0.244014,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165861,0.171481,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331139,0.331914,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143845,0.150860,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246580,0.238629,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166246,0.172802,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334198,0.333704,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143703,0.151835,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245244,0.241287,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165615,0.171689,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332993,0.332890,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143383,0.150389,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.250696,0.239897,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165394,0.172762,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333365,0.334149,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143041,0.151611,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248859,0.243636,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.165994,0.172005,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332021,0.332463,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144195,0.150345,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247326,0.243301,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165601,0.172352,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333521,0.334067,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143395,0.151891,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.250324,0.244398,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166065,0.171881,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335247,0.333348,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143245,0.150605,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248355,0.242018,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166567,0.173309,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333294,0.333315,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.143434,0.151093,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246411,0.242024,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165035,0.171811,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333437,0.332977,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.142783,0.149984,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248219,0.241350,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166773,0.171652,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331682,0.332139,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143510,0.150696,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244219,0.241261,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166105,0.171892,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333004,0.330365,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143620,0.150833,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244974,0.239061,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.168527,0.172046,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331408,0.333248,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146446,0.151421,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246884,0.246063,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165331,0.171348,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331515,0.333349,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143272,0.150673,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.242921,0.239681,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.166301,0.171473,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332349,0.331629,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.144152,0.149954,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244812,0.240669,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.167963,0.174261,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335173,0.335237,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.144648,0.152932,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248268,0.240031,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166052,0.172329,52428881,0,52428800,16,0,0,65
imessage,52428800,0.339405,0.334266,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143187,0.151495,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247015,0.240764,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166816,0.172631,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333076,0.333988,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.149322,0.152149,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.245398,0.242936,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165569,0.173001,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334912,0.334532,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.144100,0.151230,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247779,0.241431,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167198,0.173337,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335135,0.335263,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.144584,0.151489,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246869,0.242397,52428953,16,52428800,0,72,0,65
hpke_auth,52428800,0.165732,0.172584,52428881,0,52428800,16,0,0,65
imessage,52428800,0.333377,0.333574,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.142982,0.151130,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.247185,0.240108,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167614,0.172804,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331178,0.333147,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.145586,0.151799,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246848,0.243496,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166056,0.173293,52428881,0,52428800,16,0,0,65
imessage,52428800,0.335542,0.334866,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.143963,0.151856,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.250919,0.243141,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.166403,0.171922,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332326,0.333100,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143314,0.150547,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246745,0.242261,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.166860,0.172793,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331251,0.333785,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143270,0.151442,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249188,0.246026,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.170059,0.173052,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334199,0.333519,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.147981,0.152012,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.244497,0.242013,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.172500,0.171713,52428881,0,52428800,16,0,0,65
imessage,52428800,0.331638,0.333294,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.150754,0.150819,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.248681,0.242922,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.167226,0.173669,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334203,0.333812,52429014,16,52428800,0,70,128,0
hybrid_signcryption,52428800,0.144849,0.152389,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246399,0.241575,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.170262,0.173153,52428881,0,52428800,16,0,0,65
imessage,52428800,0.334663,0.335658,52429016,16,52428800,0,72,128,0
hybrid_signcryption,52428800,0.148258,0.151453,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.249944,0.244732,52428951,16,52428800,0,70,0,65
hpke_auth,52428800,0.168199,0.171618,52428881,0,52428800,16,0,0,65
imessage,52428800,0.332423,0.332696,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.146462,0.150185,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246180,0.244563,52428952,16,52428800,0,71,0,65
hpke_auth,52428800,0.165660,0.173574,52428881,0,52428800,16,0,0,65
imessage,52428800,0.329316,0.332808,52429015,16,52428800,0,71,128,0
hybrid_signcryption,52428800,0.143514,0.150834,52428864,16,52428800,16,32,0,0
ecies_signature,52428800,0.246945,0.241775,52428952,16,52428800,0,71,0,65
